A: CD F: 10 B: 01 C: 10 D: C0 E: 32 H: 40 L: 32 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: CD F: 10 B: 01 C: 10 D: C0 E: 32 H: 40 L: 32 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 10 F: 10 B: 01 C: 10 D: C0 E: 32 H: 40 L: 33 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 10 F: 10 B: 01 C: 10 D: C0 E: 32 H: 40 L: 33 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 10 F: 10 B: 01 C: 10 D: C0 E: 33 H: 40 L: 33 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 10 F: 10 B: 01 C: 10 D: C0 E: 33 H: 40 L: 33 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: C0 F: 10 B: 01 C: 10 D: C0 E: 33 H: 40 L: 34 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: C0 F: 10 B: 01 C: 10 D: C0 E: 33 H: 40 L: 34 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: C0 F: 10 B: 01 C: 10 D: C0 E: 34 H: 40 L: 34 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: C0 F: 10 B: 01 C: 10 D: C0 E: 34 H: 40 L: 34 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 7D F: 10 B: 01 C: 10 D: C0 E: 34 H: 40 L: 35 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 7D F: 10 B: 01 C: 10 D: C0 E: 34 H: 40 L: 35 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 7D F: 10 B: 01 C: 10 D: C0 E: 35 H: 40 L: 35 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 7D F: 10 B: 01 C: 10 D: C0 E: 35 H: 40 L: 35 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: CD F: 10 B: 01 C: 10 D: C0 E: 35 H: 40 L: 36 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: CD F: 10 B: 01 C: 10 D: C0 E: 35 H: 40 L: 36 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: CD F: 10 B: 01 C: 10 D: C0 E: 36 H: 40 L: 36 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: CD F: 10 B: 01 C: 10 D: C0 E: 36 H: 40 L: 36 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 03 F: 10 B: 01 C: 10 D: C0 E: 36 H: 40 L: 37 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 03 F: 10 B: 01 C: 10 D: C0 E: 36 H: 40 L: 37 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 03 F: 10 B: 01 C: 10 D: C0 E: 37 H: 40 L: 37 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 03 F: 10 B: 01 C: 10 D: C0 E: 37 H: 40 L: 37 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: C0 F: 10 B: 01 C: 10 D: C0 E: 37 H: 40 L: 38 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: C0 F: 10 B: 01 C: 10 D: C0 E: 37 H: 40 L: 38 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: C0 F: 10 B: 01 C: 10 D: C0 E: 38 H: 40 L: 38 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: C0 F: 10 B: 01 C: 10 D: C0 E: 38 H: 40 L: 38 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: F1 F: 10 B: 01 C: 10 D: C0 E: 38 H: 40 L: 39 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: F1 F: 10 B: 01 C: 10 D: C0 E: 38 H: 40 L: 39 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: F1 F: 10 B: 01 C: 10 D: C0 E: 39 H: 40 L: 39 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: F1 F: 10 B: 01 C: 10 D: C0 E: 39 H: 40 L: 39 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: C9 F: 10 B: 01 C: 10 D: C0 E: 39 H: 40 L: 3A SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: C9 F: 10 B: 01 C: 10 D: C0 E: 39 H: 40 L: 3A SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: C9 F: 10 B: 01 C: 10 D: C0 E: 3A H: 40 L: 3A SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: C9 F: 10 B: 01 C: 10 D: C0 E: 3A H: 40 L: 3A SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 3A H: 40 L: 3B SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 3A H: 40 L: 3B SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 3B H: 40 L: 3B SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 3B H: 40 L: 3B SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 3B H: 40 L: 3C SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 3B H: 40 L: 3C SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 3C H: 40 L: 3C SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 3C H: 40 L: 3C SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 3C H: 40 L: 3D SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 3C H: 40 L: 3D SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 3D H: 40 L: 3D SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 3D H: 40 L: 3D SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 3D H: 40 L: 3E SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 3D H: 40 L: 3E SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 3E H: 40 L: 3E SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 3E H: 40 L: 3E SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 3E H: 40 L: 3F SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 3E H: 40 L: 3F SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 3F H: 40 L: 3F SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 3F H: 40 L: 3F SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 3F H: 40 L: 40 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 3F H: 40 L: 40 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 30 B: 01 C: 10 D: C0 E: 40 H: 40 L: 40 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 30 B: 01 C: 10 D: C0 E: 40 H: 40 L: 40 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 30 B: 01 C: 10 D: C0 E: 40 H: 40 L: 41 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 30 B: 01 C: 10 D: C0 E: 40 H: 40 L: 41 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 41 H: 40 L: 41 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 41 H: 40 L: 41 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 41 H: 40 L: 42 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 41 H: 40 L: 42 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 42 H: 40 L: 42 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 42 H: 40 L: 42 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 42 H: 40 L: 43 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 42 H: 40 L: 43 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 43 H: 40 L: 43 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 43 H: 40 L: 43 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 43 H: 40 L: 44 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 43 H: 40 L: 44 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 44 H: 40 L: 44 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 44 H: 40 L: 44 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 44 H: 40 L: 45 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 44 H: 40 L: 45 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 45 H: 40 L: 45 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 45 H: 40 L: 45 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 45 H: 40 L: 46 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 45 H: 40 L: 46 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 46 H: 40 L: 46 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 46 H: 40 L: 46 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 46 H: 40 L: 47 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 46 H: 40 L: 47 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 47 H: 40 L: 47 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 47 H: 40 L: 47 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 47 H: 40 L: 48 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 47 H: 40 L: 48 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 48 H: 40 L: 48 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 48 H: 40 L: 48 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 48 H: 40 L: 49 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 48 H: 40 L: 49 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 49 H: 40 L: 49 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 49 H: 40 L: 49 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 49 H: 40 L: 4A SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 49 H: 40 L: 4A SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 4A H: 40 L: 4A SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 4A H: 40 L: 4A SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 4A H: 40 L: 4B SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 4A H: 40 L: 4B SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 4B H: 40 L: 4B SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 4B H: 40 L: 4B SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 4B H: 40 L: 4C SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 4B H: 40 L: 4C SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 4C H: 40 L: 4C SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 4C H: 40 L: 4C SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: C9 F: 10 B: 01 C: 10 D: C0 E: 4C H: 40 L: 4D SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: C9 F: 10 B: 01 C: 10 D: C0 E: 4C H: 40 L: 4D SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: C9 F: 10 B: 01 C: 10 D: C0 E: 4D H: 40 L: 4D SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: C9 F: 10 B: 01 C: 10 D: C0 E: 4D H: 40 L: 4D SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 18 F: 10 B: 01 C: 10 D: C0 E: 4D H: 40 L: 4E SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 18 F: 10 B: 01 C: 10 D: C0 E: 4D H: 40 L: 4E SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 18 F: 10 B: 01 C: 10 D: C0 E: 4E H: 40 L: 4E SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 18 F: 10 B: 01 C: 10 D: C0 E: 4E H: 40 L: 4E SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 4E H: 40 L: 4F SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 4E H: 40 L: 4F SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 4F H: 40 L: 4F SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 10 D: C0 E: 4F H: 40 L: 4F SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 3E F: 10 B: 01 C: 10 D: C0 E: 4F H: 40 L: 50 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 3E F: 10 B: 01 C: 10 D: C0 E: 4F H: 40 L: 50 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 3E F: 30 B: 01 C: 10 D: C0 E: 50 H: 40 L: 50 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 3E F: 30 B: 01 C: 10 D: C0 E: 50 H: 40 L: 50 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: FF F: 30 B: 01 C: 10 D: C0 E: 50 H: 40 L: 51 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: FF F: 30 B: 01 C: 10 D: C0 E: 50 H: 40 L: 51 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: FF F: 10 B: 01 C: 10 D: C0 E: 51 H: 40 L: 51 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: FF F: 10 B: 01 C: 10 D: C0 E: 51 H: 40 L: 51 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: E0 F: 10 B: 01 C: 10 D: C0 E: 51 H: 40 L: 52 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: E0 F: 10 B: 01 C: 10 D: C0 E: 51 H: 40 L: 52 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: E0 F: 10 B: 01 C: 10 D: C0 E: 52 H: 40 L: 52 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: E0 F: 10 B: 01 C: 10 D: C0 E: 52 H: 40 L: 52 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 80 F: 10 B: 01 C: 10 D: C0 E: 52 H: 40 L: 53 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 80 F: 10 B: 01 C: 10 D: C0 E: 52 H: 40 L: 53 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 80 F: 10 B: 01 C: 10 D: C0 E: 53 H: 40 L: 53 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 80 F: 10 B: 01 C: 10 D: C0 E: 53 H: 40 L: 53 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: E0 F: 10 B: 01 C: 10 D: C0 E: 53 H: 40 L: 54 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: E0 F: 10 B: 01 C: 10 D: C0 E: 53 H: 40 L: 54 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: E0 F: 10 B: 01 C: 10 D: C0 E: 54 H: 40 L: 54 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: E0 F: 10 B: 01 C: 10 D: C0 E: 54 H: 40 L: 54 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 81 F: 10 B: 01 C: 10 D: C0 E: 54 H: 40 L: 55 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 81 F: 10 B: 01 C: 10 D: C0 E: 54 H: 40 L: 55 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 81 F: 10 B: 01 C: 10 D: C0 E: 55 H: 40 L: 55 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 81 F: 10 B: 01 C: 10 D: C0 E: 55 H: 40 L: 55 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: E0 F: 10 B: 01 C: 10 D: C0 E: 55 H: 40 L: 56 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: E0 F: 10 B: 01 C: 10 D: C0 E: 55 H: 40 L: 56 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: E0 F: 10 B: 01 C: 10 D: C0 E: 56 H: 40 L: 56 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: E0 F: 10 B: 01 C: 10 D: C0 E: 56 H: 40 L: 56 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 82 F: 10 B: 01 C: 10 D: C0 E: 56 H: 40 L: 57 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 82 F: 10 B: 01 C: 10 D: C0 E: 56 H: 40 L: 57 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 82 F: 10 B: 01 C: 10 D: C0 E: 57 H: 40 L: 57 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 82 F: 10 B: 01 C: 10 D: C0 E: 57 H: 40 L: 57 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: E0 F: 10 B: 01 C: 10 D: C0 E: 57 H: 40 L: 58 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: E0 F: 10 B: 01 C: 10 D: C0 E: 57 H: 40 L: 58 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: E0 F: 10 B: 01 C: 10 D: C0 E: 58 H: 40 L: 58 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: E0 F: 10 B: 01 C: 10 D: C0 E: 58 H: 40 L: 58 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 83 F: 10 B: 01 C: 10 D: C0 E: 58 H: 40 L: 59 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 83 F: 10 B: 01 C: 10 D: C0 E: 58 H: 40 L: 59 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 83 F: 10 B: 01 C: 10 D: C0 E: 59 H: 40 L: 59 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 83 F: 10 B: 01 C: 10 D: C0 E: 59 H: 40 L: 59 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: C9 F: 10 B: 01 C: 10 D: C0 E: 59 H: 40 L: 5A SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: C9 F: 10 B: 01 C: 10 D: C0 E: 59 H: 40 L: 5A SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: C9 F: 10 B: 01 C: 10 D: C0 E: 5A H: 40 L: 5A SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: C9 F: 10 B: 01 C: 10 D: C0 E: 5A H: 40 L: 5A SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: F5 F: 10 B: 01 C: 10 D: C0 E: 5A H: 40 L: 5B SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: F5 F: 10 B: 01 C: 10 D: C0 E: 5A H: 40 L: 5B SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: F5 F: 10 B: 01 C: 10 D: C0 E: 5B H: 40 L: 5B SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: F5 F: 10 B: 01 C: 10 D: C0 E: 5B H: 40 L: 5B SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: C5 F: 10 B: 01 C: 10 D: C0 E: 5B H: 40 L: 5C SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: C5 F: 10 B: 01 C: 10 D: C0 E: 5B H: 40 L: 5C SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: C5 F: 10 B: 01 C: 10 D: C0 E: 5C H: 40 L: 5C SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: C5 F: 10 B: 01 C: 10 D: C0 E: 5C H: 40 L: 5C SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: D5 F: 10 B: 01 C: 10 D: C0 E: 5C H: 40 L: 5D SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: D5 F: 10 B: 01 C: 10 D: C0 E: 5C H: 40 L: 5D SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: D5 F: 10 B: 01 C: 10 D: C0 E: 5D H: 40 L: 5D SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: D5 F: 10 B: 01 C: 10 D: C0 E: 5D H: 40 L: 5D SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: E5 F: 10 B: 01 C: 10 D: C0 E: 5D H: 40 L: 5E SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: E5 F: 10 B: 01 C: 10 D: C0 E: 5D H: 40 L: 5E SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: E5 F: 10 B: 01 C: 10 D: C0 E: 5E H: 40 L: 5E SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: E5 F: 10 B: 01 C: 10 D: C0 E: 5E H: 40 L: 5E SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 21 F: 10 B: 01 C: 10 D: C0 E: 5E H: 40 L: 5F SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 21 F: 10 B: 01 C: 10 D: C0 E: 5E H: 40 L: 5F SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 21 F: 10 B: 01 C: 10 D: C0 E: 5F H: 40 L: 5F SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 21 F: 10 B: 01 C: 10 D: C0 E: 5F H: 40 L: 5F SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 83 F: 10 B: 01 C: 10 D: C0 E: 5F H: 40 L: 60 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 83 F: 10 B: 01 C: 10 D: C0 E: 5F H: 40 L: 60 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 83 F: 30 B: 01 C: 10 D: C0 E: 60 H: 40 L: 60 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 83 F: 30 B: 01 C: 10 D: C0 E: 60 H: 40 L: 60 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: FF F: 30 B: 01 C: 10 D: C0 E: 60 H: 40 L: 61 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: FF F: 30 B: 01 C: 10 D: C0 E: 60 H: 40 L: 61 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: FF F: 10 B: 01 C: 10 D: C0 E: 61 H: 40 L: 61 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: FF F: 10 B: 01 C: 10 D: C0 E: 61 H: 40 L: 61 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 46 F: 10 B: 01 C: 10 D: C0 E: 61 H: 40 L: 62 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 46 F: 10 B: 01 C: 10 D: C0 E: 61 H: 40 L: 62 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 46 F: 10 B: 01 C: 10 D: C0 E: 62 H: 40 L: 62 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 46 F: 10 B: 01 C: 10 D: C0 E: 62 H: 40 L: 62 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 2D F: 10 B: 01 C: 10 D: C0 E: 62 H: 40 L: 63 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 2D F: 10 B: 01 C: 10 D: C0 E: 62 H: 40 L: 63 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 2D F: 10 B: 01 C: 10 D: C0 E: 63 H: 40 L: 63 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 2D F: 10 B: 01 C: 10 D: C0 E: 63 H: 40 L: 63 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 4E F: 10 B: 01 C: 10 D: C0 E: 63 H: 40 L: 64 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 4E F: 10 B: 01 C: 10 D: C0 E: 63 H: 40 L: 64 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 4E F: 10 B: 01 C: 10 D: C0 E: 64 H: 40 L: 64 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 4E F: 10 B: 01 C: 10 D: C0 E: 64 H: 40 L: 64 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 2D F: 10 B: 01 C: 10 D: C0 E: 64 H: 40 L: 65 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 2D F: 10 B: 01 C: 10 D: C0 E: 64 H: 40 L: 65 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 2D F: 10 B: 01 C: 10 D: C0 E: 65 H: 40 L: 65 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 2D F: 10 B: 01 C: 10 D: C0 E: 65 H: 40 L: 65 SP: FFFE PC: 00:0206 (2A 12 1C 20)
